BookCode,BookTitle,BookDescription,CountPage,PrintType,Authors,SalesAvailable,PublicDomain,PreviewAvaliable,idBookDimension,BookCategory
9788576864417,"Bela redenção","Liis Lindy é uma agente do FBI decidida a se casar apenas com o trabalho. Ela adora sua mesa, está em um relacionamento sério com seu laptop e sonha em ser cumprimentada pelo diretor depois de solucionar um caso difícil. O agente especial Thomas Maddox é arrogante e implacável, um dos melhores que o FBI tem a oferecer — e chefe de Liis. Quando Liis e Thomas são encarregados de uma missão em que precisam fingir ser um casal, a atração entre eles chega ao limite — e os leva a questionar quanto realmente estavam fingindo.",8,0,"Jamie McGuire",1,1,0,5115,2
9788576863397,"Bela distração",NULL,3,0,"Jamie McGuire",1,1,0,5116,2
9788576863250,"Belo casamento",NULL,23,0,"Jamie McGuire",1,1,0,5117,2
9788576863182,Encontrada,NULL,76,0,"Carina Rissi",1,1,0,5118,2
9788576862451,"Anjos da Morte - Filhos do Éden v.2",NULL,90,0,"Eduardo Spohr",1,1,0,5119,2
9788576862239,"Diário de uma garota nada popular 4",NULL,60,0,"Rachel Renee Russell",1,1,0,5120,2
9788576861928,"Diário de uma garota nada popular v3.5",NULL,80,0,"Rachel Renee Russell",1,1,0,5121,2
9788576861430,"Para que o amor aconteça",NULL,58,0,"Ceci Akamatsu",1,1,0,5122,2
9788576861416,"Filhos do Éden - vol1",NULL,76,0,"Eduardo Spohr",1,1,0,5123,2
9788576861409,"Diário de uma garota nada popular 2",NULL,79,0,"Rachel Renee Russell",1,1,0,5124,2
9788576861034,"Diário de uma garota nada popular","Nikki, de 14 anos, ganhou uma bolsa de estudos para uma escola particular de prestígio. Sua angústia ao lidar com as meninas malvadas do colégio, a relação com seus pais, sua paixão pelo bonitão da escola e as novas amizades que faz são assuntos registrados em seu diário, ao lado de inúmeros desenhos que ela mesma faz de sua vida. Direcionado principalmente para meninas adolescentes,<strong> </strong><em>Diário de uma garota nada popular</em> pode ser considerado uma versão feminina de<em> Diário de um ba",88,0,"Rachel Renee Russell",1,1,0,5125,2
9788576860761,"A batalha do apocalipse",NULL,82,0,"Eduardo Spohr",1,1,0,5126,1
9788576860761,"A batalha do apocalipse",NULL,82,0,"Eduardo Spohr",1,1,0,5127,1
9788576860198,"O encantador de cães",NULL,66,0,"Cesar Milán",1,1,0,5128,1
9788576849995,"O milagre da manhã para transformar seu relacionamento","<span class=""txtDescricao"">Crie um amor inabalável e desperte uma paixão para a vida inteira!</span> Adaptando o método que já mudou a vida de milhares de pessoas em todo o mundo para o campo dos relacionamentos, os autores oferecem ferramentas que serão capazes de ajudá-lo a entender por que as manhãs são importantes para transformar seu relacionamento, edificar solidamente sua parceria por meio de conversas construtivas e libertar a paixão, trazendo de volta a deliciosa sensação da conquista do início do relacionamento.",22,0,"Hal Elrod / Honoree Corder / Paul Martino / Stacey Martino",1,1,0,5129,1
9788576849940,"O milagre da manhã","Hal Elrod explica os benefícios de acordar cedo e desenvolver todo o nosso potencial e as nossas habilidades. O Milagre da manhã permite que o leitor alcance níveis de sucesso jamais imaginados, tanto na vida pessoal quanto profissional. A Mudança de hábitos e a nova rotina matinal proposta por Hal vai proporcionar melhorias significativas na saúde, na felicidade, nos relacionamentos, nas finanças, na espiritualidade ou quaisquer outras áreas que necessitem ser aprimoradas.",96,0,"Hal Elrod",1,1,0,5130,1
9788576849940,"O milagre da manhã","Hal Elrod explica os benefícios de acordar cedo e desenvolver todo o nosso potencial e as nossas habilidades. O Milagre da manhã permite que o leitor alcance níveis de sucesso jamais imaginados, tanto na vida pessoal quanto profissional. A Mudança de hábitos e a nova rotina matinal proposta por Hal vai proporcionar melhorias significativas na saúde, na felicidade, nos relacionamentos, nas finanças, na espiritualidade ou quaisquer outras áreas que necessitem ser aprimoradas.",96,0,"Hal Elrod",1,1,0,5131,2
9788576848295,"Demi Lovato: 365 dias do ano - Staying strong",NULL,16,0,"Demi Lovato",1,1,0,5132,3
9788576848295,"Demi Lovato: 365 dias do ano - Staying strong",NULL,16,0,"Demi Lovato",1,1,0,5133,3
9788576847212,"Astros sempre nos acompanham",NULL,56,0,"Claudia Lisboa",1,1,0,5134,3
9788576846703,McFLY,NULL,36,0,McFLY,1,1,0,5135,3
9788576846574,"O método Dukan ilustrado",NULL,88,0,"Pierre Dukan",1,1,0,5136,3
9788576846567,"O poder do subconsciente","O livro pretende mostrar que o segredo para se conseguir o que quer - dinheiro, saúde, amor, etc. - é sempre imaginar os desejos como algo concreto e real, que está acontecendo ou que irá acontecer. As técnicas para isso estão neste livro.",8,0,"Joseph Murphy",1,1,0,5137,3
9788576846482,"One direction - a biografia",NULL,38,0,"Danny White",1,1,0,5138,3
9788576844778,"Por que os homens se casam com as mulheres poderosas?",NULL,72,0,"Sherry Argov",1,1,0,5139,3
9788576844440,"A dieta da barriga zero",NULL,36,0,"Cynthia Sass / Liz Vaccariello",1,1,0,5140,3
9788576844198,"Poder sem limites",NULL,86,0,"Anthony Robbins",1,1,0,5141,3
9788576843993,"Você pode curar sua vida",NULL,52,0,"Louise L. Hay",1,1,0,5142,3
9788576842392,"Receitas Dukan",NULL,10,0,"Pierre Dukan",1,1,0,5143,3
9788576842392,"Receitas Dukan",NULL,10,0,"Pierre Dukan",1,1,0,5144,3
9788576840626,"Os 7 hábitos das pessoas altamente eficazes","Presença constante na lista de best-sellers, <em>Os 7 hábitos das pessoas altamente eficientes</em> já comemorou 25 anos. Desde a primeira publicação da obra, muita coisa mudou no mundo empresarial e político. No entanto, os 7 hábitos estabelecidos por Stephen Covey são eternos e imutáveis, guiando e ajudando inúmeras pessoas neste meio século — sejam elas chefes de Estado ou indivíduos comuns. A cada ano que passa, as pessoas sentem mais dificuldades para administrar seus problemas. Com um ritmo de vida frenético e exaustivo, ninguém consegue encontrar o equilíbrio necessário para solucionar as questões mais corriqueiras, seja no campo afetivo, familiar ou profissional. O autor acredita que para vencer todos esses desafios é necessário assimilar sete hábitos ? são eles os responsáveis pela eficácia pessoal e permitem distinguir as pessoas felizes, saudáveis e bem-sucedidas das fracassadas ou daquelas que sacrificam o equilíbrio interior e a felicidade para alcança",62,0,"Stephen Covey",1,1,0,5145,3
9788576834915,"100 coisas para fazer a dois",NULL,4,0,"Dalia F. Walker",1,1,0,5146,3
9788576833680,"Diário de um banana - Casa dos horrores",NULL,24,0,"Jeff Kinney",1,1,0,5147,3
9788576833680,"Diário de um banana - Casa dos horrores",NULL,24,0,"Jeff Kinney",1,1,0,5148,4
9788576833604,"Diário de um banana - O livro do filme",NULL,24,0,"Jeff Kinney",1,1,0,5149,4
9788576832751,"Para a melhor mãe do mundo",NULL,6,0,"Ulrike Haisch",1,1,0,5150,4
9788576832294,"Diário de um banana - A gota d&#039;água",NULL,18,0,"Jeff Kinney",1,1,0,5151,4
9788576832294,"Diário de um banana - A gota d&#039;água",NULL,18,0,"Jeff Kinney",1,1,0,5152,4
9788576831952,"Diário de um banana - Rodrick é o cara",NULL,24,0,"Jeff Kinney",1,1,1,5153,4
9788576831952,"Diário de um banana - Rodrick é o cara",NULL,24,0,"Jeff Kinney",1,1,1,5154,4
9788576831303,"Diário de um banana - Um romance em quadrinhos","Não é fácil ser criança. E ninguém sabe disso melhor do que Greg Heffley, que se vê mergulhado no ensino fundamental, onde fracotes subdesenvolvidos dividem os corredores com garotos mais altos, mais malvados e que já se barbeiam. Em <em>Diário de um banana</em>, Greg nos conta as desventuras de sua vida escolar. Em busca de um pouco de popularidade (e também de um pouco de proteção), o garoto se envolve em uma série de situações que procura resolver de uma maneira muito particular. No primeiro livro da coleção, o autor e ilustrador Jeff Kinney nos apresenta um herói improvável e encantador. Um garoto comum às voltas com os desafios da puberdade. ",18,0,"Jeff Kinney",1,1,0,5155,4
9788576831303,"Diário de um banana - Um romance em quadrinhos","Não é fácil ser criança. E ninguém sabe disso melhor do que Greg Heffley, que se vê mergulhado no ensino fundamental, onde fracotes subdesenvolvidos dividem os corredores com garotos mais altos, mais malvados e que já se barbeiam. Em <em>Diário de um banana</em>, Greg nos conta as desventuras de sua vida escolar. Em busca de um pouco de popularidade (e também de um pouco de proteção), o garoto se envolve em uma série de situações que procura resolver de uma maneira muito particular. No primeiro livro da coleção, o autor e ilustrador Jeff Kinney nos apresenta um herói improvável e encantador. Um garoto comum às voltas com os desafios da puberdade. ",18,0,"Jeff Kinney",1,1,0,5156,4
9788576802730,Intuição,"O texto de Luciano Bivar mostra como entender e interpretar a intuição, que todos nós temos, de uma maneira abrangente, envolvendo grande parte do universo de conhecimento peculiar e subjetivo das pessoas. Por que as mulheres são mais intuitivas? A intuição pode ser desenvolvida ou estimulada? Segundo o autor, nosso cérebro é dividido em duas mentes: a emocional; e a cartesiana ou analítica. Neste texto, ele propõe entender a intuição como uma terceira mente, que é abstrata, sem corpo físico, mas que produz impulsos eletroquímicos e nos alerta e orienta para interpretações e tomadas de decisões.",68,0,"Luciano Bivar",1,1,0,5157,4
9788576801009,"A Bíblia de vendas",NULL,96,0,"Jeffrey Gitomer",1,1,0,5158,4
9788576796398,Destinada,NULL,8,0,"P.C. Cast e Kristin Cast",1,1,0,5159,4
9788576795025,Despertada,NULL,20,1,"Kristin Cast",1,1,1,5160,1
9788576795025,Despertada,NULL,20,1,"Kristin Cast",1,1,1,5161,1
9788576777595,"Curar-se para ser feliz","Hoje em dia, parecem se multiplicar os problemas que acometem nossa vida emocional e afetiva. Muitos vivem num estado de carência constante, sempre ansiando por algo capaz de satisfazer a alma e o coração. Em Curar-se para ser feliz, padre Adriano Zandoná nos mostra o que há por trás dessas feridas que trazemos em nosso interior e revela, por meio de passos práticos, como vivenciar a única certeza que pode nos dar a cura- a de que somos amados incondicionalmente, aconteça o que acontecer.",0,0,"Pe. Adriano Zandoná",1,1,0,5162,1
9788576770985,"Quem me roubou de mim?",NULL,52,0,"Pe. Fábio de Melo",1,1,0,5163,1
9788576768609,"Querido diário otário - Vol. 9",NULL,44,0,"Jim Benton",1,1,0,5164,1
9788576767602,"Nosso diário otário",NULL,12,0,"Jim Benton",1,1,0,5165,1
9788576766308,"Quem pensa enriquece","Ele acompanhou de perto a ascensão de 500 das maiores fortunas do mundo. Convivendo com mitos com Henry Ford, Theodore Roosevelt, King Gillette e John Rockefeller, o autor encontrou 15 características comuns a todos esses grandes vencedores.&nbsp;Quem pensa enriquece, principal fruto das idéias de Napoleon Hill, é um dos maiores bestsellers do mercado editorial, com mais de 30 milhões de exemplares vendidos no mundo. Uma obra atemporal que vem ajudando pessoas comuns a se tornarem ricas e poderosas.<br>",48,0,"Napoleon Hill",1,1,0,5166,1
9788576766308,"Quem pensa enriquece","Ele acompanhou de perto a ascensão de 500 das maiores fortunas do mundo. Convivendo com mitos com Henry Ford, Theodore Roosevelt, King Gillette e John Rockefeller, o autor encontrou 15 características comuns a todos esses grandes vencedores.&nbsp;Quem pensa enriquece, principal fruto das idéias de Napoleon Hill, é um dos maiores bestsellers do mercado editorial, com mais de 30 milhões de exemplares vendidos no mundo. Uma obra atemporal que vem ajudando pessoas comuns a se tornarem ricas e poderosas.<br>",48,0,"Napoleon Hill",1,1,0,5167,5
9788576762256,"Querido diário otário - Tem um fantasma na minha calça","Querido Diário Otário, a Isabella disse que não foi a transformação que aumentou a popularidade da Michele e nos colocou para baixo. Foi a calça. Também não foi o meu gritinho na aula de ciências que me fez acabar do lado da grande besta, Mário Pinsetti. Foi a calça. E ela disse ainda que não fui eu que fiz aquilo na frente do Lucas Ribas. Foi a calça!",44,0,"Jim Benton",1,1,0,5168,5
9788576761730,"Querido diário otário - Vol. 1",NULL,12,0,"Jim Benton",1,1,0,5169,5
9788576752035,"A invenção de Hugo Cabret",NULL,33,0,"Brian Selznick",1,1,0,5170,5
9788576659792,"É sagrado viver",NULL,76,0,"Pe. Fábio de Melo",1,1,0,5171,5
9788576658085,"O colecionador de lágrimas",NULL,76,0,"Augusto Cury",1,1,0,5172,5
9788576658085,"O colecionador de lágrimas",NULL,76,0,"Augusto Cury",1,1,0,5173,1
9788576657538,"A fascinante construção do eu","Vivendo em uma sociedade ansiosa e estressante, estamos sempre preocupados com nossos compromissos, em resolver milhões de problemas, em ser cada vez melhores nos nossos empregos. Tal rotina acaba nos forçando a deixar de lado o nosso próprio Eu. Em “A fascinante construção do Eu - Como desenvolver uma mente saudável em uma sociedade estressante“, Augusto Cury, a partir de sua teoria da Inteligência Multifocal e de conceitos que aos poucos vem desenvolvendo em suas obras, instiga o leitor a um autoconhecimento. Apresenta os mistérios da memória, por que guardamos os momentos de tristeza, onde estão armazenadas as sensações de felicidade e como fazemos para preparar o Eu como gerente psíquico.",92,0,"Augusto Cury",1,1,0,5174,1
9788576656777,"Tempo de esperas",NULL,68,0,"Pe. Fábio de Melo",1,1,0,5175,1
9788576656777,"Tempo de esperas",NULL,68,0,"Pe. Fábio de Melo",1,1,0,5176,1
